id,lastCrawl,lat,lng,name,crawlingEnabled,seedUrl
514,1630488222650,52.8325446,10.10112125,Hermannsburg FIT,0,http://www.fh-hermannsburg.de/
515,1630488222650,49.4593993,11.0006424,Fürth WLH,0,http://www.wlh-fuerth.de/home/
516,1630488222650,49.984536,7.9608797,Geisenheim H,0,http://www.hs-geisenheim.de/startseite.html
517,1630488222650,50.8408017,8.3034673,Ewersbach ThH,0,http://th-ewersbach.de/theologische-hochschule/startseite.html
518,1630488222650,52.4412847,13.336255,Berlin MSB,0,http://www.medicalschool-berlin.de
520,1630488222650,48.1030337,11.5378221,München MIMA,0,http://mima-university.de/
522,1630488222650,51.3336962,12.3817229,Leipzig HDesign,0,http://www.design-hochschule.de
523,1630488222650,48.78632315,9.190788887313,Stuttgart VWA,0,https://www.vwa-hochschule.de
524,1630488222650,51.389397,7.0789811,Essen HBK,0,http://hbk-essen.de/
525,1630488222650,50.9321648,6.9563109,Köln HSD,0,http://www.hs-doepfer.de
526,1630488222650,52.5152172,13.397372,Berlin Quadriga,0,http://www.quadriga.eu/
527,1630488222650,49.4758655,8.51537893518191,Mannheim HdBA,0,http://www.hdba.de/
528,1630488222650,52.4556212,13.53384255,Berlin HaP,0,http://www.hsap.de
529,1630488222650,53.1036094,8.8597304,Bremen HIWL,0,http://www.bvl-campus.de/hiwl
530,1630488222650,53.5708984,10.105054,Hamburg NBS,0,http://www.nbs.de
531,1630488222650,50.95649215,6.95571017763691,Köln PraxisH,0,http://www.praxishochschule.de
532,1630488222650,52.5077361,13.4142511,Berlin BAU,0,http://www.bauinternational-uni.de/
533,1630488222650,52.9046756,12.7977169175926,Neuruppin MHB,0,http://www.mhb-fontane.de
534,1630488222650,52.276697,7.4245787,Rheine H,0,http://www.mhrheine.de
535,1630488222650,48.8217327,9.20350838247614,Stuttgart HfK+G,0,http://www.hfk-bw.de
537,1630488222650,48.1374499,11.6892429,München HDBW,0,http://www.hdbw-hochschule.de
538,1630488222650,49.9152899,7.0765521,Bernkastel-Kues CH,0,http://www.cusanus-hochschule.de
540,1630488222650,53.0844608,8.79713,Bremen VerwH,0,http://www.hfoev.bremen.de
553,1630488222650,48.7705311,9.17288,Stuttgart MediaAk,0,http://www.media-hs.de
